hole_id;depth_from;depth_to;quality_code100;quality_code110;samp_id
LBU_07_02;19;20;3.3;3.2;
LBU_07_02;20;21;3.3;3.2;
LBU_07_02;21;22;3.3;3.2;
LBU_07_02;22;23;3.3;3.3;
LBU_07_02;23;24;3.3;3.3;
LBU_07_02;24;25;3.3;3.3;
LBU_07_02;25;26;3.3;3.3;
LBU_07_02;26;27;3.3;3.3;
LBU_07_02;27;28;3.3;3.3;
LBU_07_02;28;29;3.3;3.3;
LBU_07_02;29;30;8;8;
LBU_07_02;30;31;8;8;
LBU_07_02;31;32;8;8;
LBU_07_02;32;33;8;8;
LBU_07_02;33;34;8;8;
LBU_07_02;34;35;8;8;
LBU_07_02;35;36;8;8;
LBU_07_02;36;37;8;8;
LBU_07_02;37;38;4;4;
LBU_07_02;38;39;4;4;
LBU_07_02;39;40;4;4;
LBU_07_02;40;41;4;4;
LBU_07_02;41;42;4;4;
LBU_07_02;42;43;4;4;
LBU_07_02;43;44;4;4;
LBU_07_02;44;45;4;4;
LBU_07_03;0;1;1;1;
LBU_07_03;1;2;1;1;
LBU_07_03;2;3;1;1;
LBU_07_03;3;4;1;1;
LBU_07_03;4;5;1;1;
LBU_07_03;5;6;2;2;
LBU_07_03;6;7;2;2;
LBU_07_03;7;8;2;2;
LBU_07_03;8;9;3.1;3.1;
LBU_07_03;9;10;3.2;3.2;
LBU_07_03;10;11;3.2;3.2;
LBU_07_03;11;12;3.2;3.2;
LBU_07_03;12;13;3.2;3.2;
LBU_07_03;13;14;3.2;3.2;
LBU_07_03;14;15;3.2;3.2;
LBU_07_03;15;16;3.2;3.2;
LBU_07_03;16;17;3.2;3.2;
LBU_07_03;17;18;3.2;3.2;
LBU_07_03;18;19;3.3;3.2;
LBU_07_03;19;20;3.3;3.2;
LBU_07_03;20;21;3.3;3.2;
LBU_07_03;21;22;3.3;3.2;
LBU_07_03;22;23;3.3;3.3;
LBU_07_03;23;24;3.3;3.3;
LBU_07_03;24;25;3.3;3.3;
LBU_07_03;25;26;3.3;3.3;
LBU_07_03;26;27;3.3;3.3;
LBU_07_03;27;28;3.3;3.3;
LBU_07_03;28;29;3.3;3.3;
LBU_07_03;29;30;3.3;3.3;
LBU_07_03;30;31;3.3;3.3;
LBU_07_03;31;32;8;8;
LBU_07_03;32;33;8;8;
LBU_07_03;33;34;8;8;
LBU_07_03;34;35;8;8;
LBU_07_03;35;36;8;8;
LBU_07_03;36;37;8;8;
LBU_07_03;37;38;4;4;
LBU_07_03;38;39;4;4;
LBU_07_03;39;40;4;4;
LBU_07_03;40;41;4;4;
LBU_07_03;41;42;4;4;
LBU_07_03;42;43;4;4;
LBU_07_03;43;44;4;4;
LBU_07_03;44;45;4;4;
MHZ_08_01;0;1;1;1;
MHZ_08_01;1;2;2;2;
MHZ_08_01;2;3;2;2;
MHZ_08_01;3;4;2;2;
MHZ_08_01;4;5;2;2;
MHZ_08_01;5;6;2;2;
MHZ_08_01;6;7;2;2;
MHZ_08_01;7;8;2;2;
MHZ_08_01;8;9;3.1;3.1;
MHZ_08_01;9;10;3.1;3.2;
MHZ_08_01;10;11;3.2;3.2;
MHZ_08_01;11;12;3.2;3.2;
MHZ_08_01;12;13;3.2;3.2;
MHZ_08_01;13;14;3.2;3.2;
MHZ_08_01;14;15;3.2;3.2;
MHZ_08_01;15;16;3.2;3.2;
MHZ_08_01;16;17;3.3;3.3;
MHZ_08_01;17;18;3.3;3.3;
MHZ_08_01;18;19;3.3;3.3;
MHZ_08_01;19;20;3.3;3.3;
MHZ_08_01;20;21;3.3;3.3;
MHZ_08_01;21;22;3.3;3.3;
MHZ_08_01;22;23;3.3;3.3;
MHZ_08_01;23;24;3.3;3.3;
MHZ_08_01;24;25;3.3;3.3;
MHZ_08_01;25;26;3.3;3.3;
MHZ_08_01;26;27;3.3;3.3;
MHZ_08_01;27;28;3.3;3.3;
MHZ_08_01;28;29;3.3;3.3;
MHZ_08_01;29;30;4;4;
MHZ_08_02;0;1;1;1;
MHZ_08_02;1;2;1;1;
MHZ_08_02;2;3;1;1;
MHZ_08_02;3;4;1;1;
MHZ_08_02;4;5;1;1;
MHZ_08_02;5;6;1;1;
MHZ_08_02;6;7;1;1;
MHZ_08_02;7;8;1;1;
MHZ_08_02;8;9;1;1;
MHZ_08_02;9;10;1;1;
MHZ_08_02;10;11;1;1;
MHZ_08_02;11;12;1;1;
MHZ_08_02;12;13;3.1;3.1;
MHZ_08_02;13;14;3.2;3.2;
MHZ_08_02;14;15;3.2;3.2;
MHZ_08_02;15;16;3.2;3.2;
MHZ_08_02;16;17;3.2;3.2;
MHZ_08_02;17;18;3.2;3.2;
MHZ_08_02;18;19;3.2;3.2;
MHZ_08_02;19;20;3.2;3.2;
MHZ_08_02;20;21;3.2;3.2;
MHZ_08_02;21;22;3.2;3.2;
MHZ_08_02;22;23;3.2;3.2;
MHZ_08_02;23;24;3.2;3.2;
MHZ_08_02;24;25;3.3;3.2;
MHZ_08_02;25;26;3.3;3.2;
MHZ_08_02;26;27;3.3;3.3;
MHZ_08_02;27;28;3.3;3.3;
MHZ_08_02;28;29;3.3;3.3;
MHZ_08_02;29;30;3.3;3.3;
MHZ_08_02;30;31;3.3;3.3;
MHZ_08_02;31;32;3.3;3.3;
MHZ_08_02;32;33;4;4;
MHZ_08_03;0;1;1;1;
MHZ_08_03;1;2;1;1;
MHZ_08_03;2;3;1;1;
MHZ_08_03;3;4;1;1;
MHZ_08_03;4;5;1;1;
MHZ_08_03;5;6;1;1;
MHZ_08_03;6;7;2;2;
MHZ_08_03;7;8;2;2;
MHZ_08_03;8;9;2;2;
MHZ_08_03;9;10;2;2;
MHZ_08_03;10;11;2;2;
MHZ_08_03;11;12;2;2;
MHZ_08_03;12;13;2;2;
MHZ_08_03;13;14;3.1;3.1;
MHZ_08_03;14;15;3.2;3.2;
MHZ_08_03;15;16;3.2;3.2;
MHZ_08_03;16;17;3.2;3.2;
MHZ_08_03;17;18;3.2;3.2;
MHZ_08_03;18;19;3.2;3.2;
MHZ_08_03;19;20;3.2;3.2;
MHZ_08_03;20;21;3.2;3.2;
MHZ_08_03;21;22;3.2;3.2;
MHZ_08_03;22;23;3.3;3.2;
MHZ_08_03;23;24;3.3;3.2;
MHZ_08_03;24;25;3.3;3.2;
MHZ_08_03;25;26;3.3;3.3;
MHZ_08_03;26;27;3.3;3.3;
MHZ_08_03;27;28;3.3;3.3;
MHZ_08_03;28;29;3.3;3.3;
MHZ_08_03;29;30;4;4;
MHZ_08_04;0;1;1;1;
MHZ_08_04;1;2;1;1;
MHZ_08_04;2;3;1;1;
MHZ_08_04;3;4;1;1;
MHZ_08_04;4;5;1;1;
MHZ_08_04;5;6;1;1;
MHZ_08_04;6;7;1;1;
MHZ_08_04;7;8;1;1;
MHZ_08_04;8;9;1;1;
MHZ_08_04;9;10;2;2;
MHZ_08_04;10;11;2;2;
MHZ_08_04;11;12;2;2;
MHZ_08_04;12;13;2;2;
MHZ_08_04;13;14;3.1;3.1;
MHZ_08_04;14;15;3.2;3.2;
MHZ_08_04;15;16;3.2;3.2;
MHZ_08_04;16;17;3.2;3.2;
MHZ_08_04;17;18;3.2;3.2;
MHZ_08_04;18;19;3.2;3.2;
MHZ_08_04;19;20;3.2;3.2;
MHZ_08_04;20;21;3.2;3.2;
MHZ_08_04;21;22;3.2;3.2;
MHZ_08_04;22;23;3.2;3.2;
MHZ_08_04;23;24;3.2;3.2;
MHZ_08_04;24;25;3.2;3.2;
MHZ_08_04;25;26;3.3;3.2;
MHZ_08_04;26;27;3.3;3.2;
MHZ_08_04;27;28;3.3;3.2;
MHZ_08_04;28;29;3.3;3.2;
MHZ_08_04;29;30;4;4;
MHZ_08_05;0;1;2;2;
MHZ_08_05;1;2;2;2;
MHZ_08_05;2;3;2;2;
MHZ_08_05;3;4;2;2;
MHZ_08_05;4;5;2;2;
MHZ_08_05;5;6;2;2;
MHZ_08_05;6;7;2;2;
MHZ_08_05;7;8;2;2;
MHZ_08_05;8;9;2;2;
MHZ_08_05;9;10;3.1;3.1;
MHZ_08_05;10;11;3.2;3.2;
MHZ_08_05;11;12;3.2;3.2;
MHZ_08_05;12;13;3.2;3.2;
MHZ_08_05;13;14;3.2;3.2;
MHZ_08_05;14;15;3.2;3.2;
MHZ_08_05;15;16;3.2;3.2;
MHZ_08_05;16;17;3.2;3.2;
MHZ_08_05;17;18;3.2;3.2;
MHZ_08_05;18;19;3.2;3.2;
MHZ_08_05;19;20;3.2;3.2;
MHZ_08_05;20;21;3.2;3.2;
MHZ_08_05;21;22;3.3;3.2;
MHZ_08_05;22;23;3.3;3.2;
MHZ_08_05;23;24;3.3;3.3;
MHZ_08_05;24;25;3.3;3.3;
MHZ_08_05;25;26;3.3;3.3;
MHZ_08_05;26;27;3.3;3.3;
MHZ_08_05;27;28;3.3;3.3;
MHZ_08_05;28;29;4;4;
