hole_id;samp_id;depth_from;depth_to;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_16_05;PR-016583-091;40.00;41.00;;0.90;16.50;47.40;25.20;4.80;2.70;0.10;0.20;1.10;1.20;58.00;262.00;;;;;;;;;1.00;PR-016583-041;101.00;1.39;iz
BRG_16_05;PR-016583-092;41.00;41.17;;0.80;17.70;46.80;25.70;4.40;2.10;0.20;0.20;1.00;1.10;58.00;256.00;;;;;;;;;1.01;PR-016583-042;103.00;1.37;iz
BRG_16_05;PR-016583-092;41.17;42.00;;0.80;17.70;46.80;25.70;4.40;2.10;0.20;0.20;1.00;1.10;58.00;256.00;;;;;;;;;1.01;PR-016583-042;103.00;1.37;gz
BRG_16_05;PR-016583-093;42.00;43.00;;0.40;19.80;50.00;23.30;3.50;1.00;0.10;0.10;0.50;1.20;60.00;240.00;;;;;;;;;0.81;PR-016583-043;105.00;1.29;gz
BRG_16_05;PR-016583-094;43.00;44.00;;0.20;20.40;50.60;23.50;3.10;0.70;0.10;0.10;0.30;1.00;60.00;235.00;;;;;;;;;0.78;PR-016583-044;106.00;1.28;gz
BRG_16_05;PR-016583-095;44.00;45.00;;0.30;22.20;50.40;21.60;3.00;0.60;0.10;0.10;0.60;1.10;61.00;234.00;;;;;;;;;0.89;PR-016583-045;108.00;1.26;gz
BRG_16_05;PR-016583-096;45.00;46.00;;0.30;24.10;45.70;23.60;3.20;0.40;0.10;0.20;0.10;2.20;62.00;229.00;;;;;;;;;1.22;PR-016583-046;109.00;1.26;gz
BRG_16_05;PR-016583-097;46.00;47.00;;2.60;22.50;39.70;24.90;4.60;0.60;0.20;0.50;0.20;4.10;61.00;256.00;;;;;;;;;0.75;PR-016583-047;109.00;1.34;gz
BRG_16_05;PR-016583-098;47.00;48.00;;0.20;22.00;48.60;22.90;3.60;0.50;0.20;0.20;0.60;1.20;61.00;235.00;;;;;;;;;0.70;PR-016583-048;108.00;1.28;gz
BRG_16_05;PR-016583-099;48.00;49.00;;0.10;23.60;50.50;21.30;2.50;0.40;0.10;0.20;0.10;1.20;62.00;226.00;;;;;;;;;0.72;PR-016583-049;110.00;1.24;gz
BRG_16_05;PR-016583-100;49.00;50.00;;0.30;25.30;46.40;21.70;3.30;0.30;0.10;0.20;0.20;2.10;62.00;228.00;;;;;;;;;0.75;PR-016583-050;110.00;1.24;gz
BRG_16_06;PR-016563-018;0.00;1.00;;0.00;19.80;54.10;21.80;2.80;0.20;0.10;0.20;0.00;0.90;61.00;227.00;;;;;;;;;1.10;PR-016563-001;107.00;1.24;tz
BRG_16_06;PR-016563-019;1.00;2.00;;0.00;26.90;55.30;15.50;0.80;0.10;0.20;0.20;0.00;1.00;64.00;212.00;;;;;;;;;5.33;PR-016563-002;114.00;1.15;tz
BRG_16_06;PR-016563-020;2.00;3.00;;0.00;20.80;53.90;22.10;2.10;0.10;0.10;0.20;0.00;0.70;61.00;225.00;;;;;;;;;2.21;PR-016563-003;108.00;1.23;tz
BRG_16_06;PR-016563-021;3.00;4.00;;0.00;20.70;50.20;24.60;3.30;0.10;0.10;0.10;0.00;1.00;61.00;230.00;;;;;;;;;1.79;PR-016563-004;107.00;1.27;tz
BRG_16_06;PR-016563-022;4.00;4.91;;2.00;17.40;37.80;31.40;8.40;1.00;0.10;0.20;0.30;1.40;57.00;273.00;;;;;;;;;6.02;PR-016563-005;99.00;1.46;tz
BRG_16_06;PR-016563-022;4.91;5.00;;2.00;17.40;37.80;31.40;8.40;1.00;0.10;0.20;0.30;1.40;57.00;273.00;;;;;;;;;6.02;PR-016563-005;99.00;1.46;bc
BRG_16_06;PR-016563-023;5.00;6.00;;;;;;;;;;;;;;;;;;;;;;1.74;PR-016563-006;;;bc
BRG_16_06;PR-016563-024;6.00;6.91;;;;;;;;;;;;;;;;;;;;;;7.43;PR-016563-007;;;bc
BRG_16_06;PR-016563-024;6.91;7.00;;;;;;;;;;;;;;;;;;;;;;7.43;PR-016563-007;;;iz
BRG_16_06;PR-016563-025;7.00;8.00;;3.40;22.70;44.30;18.80;2.10;0.80;2.30;1.50;0.60;3.50;68.00;252.00;;;;;;;;;5.08;PR-016563-008;125.00;1.27;iz
BRG_16_06;PR-016563-026;8.00;9.00;;0.30;27.90;51.00;15.70;1.10;0.20;1.20;0.70;0.00;2.00;68.00;212.00;;;;;;;;;2.24;PR-016563-009;123.00;1.14;iz
BRG_16_06;PR-016563-027;9.00;10.00;;0.50;26.70;52.30;16.10;1.10;0.20;0.70;0.40;0.20;1.70;65.00;218.00;;;;;;;;;1.52;PR-016563-010;117.00;1.17;iz
BRG_16_06;PR-016563-028;10.00;11.00;;0.90;27.90;48.40;17.50;1.20;0.20;0.40;0.40;0.50;2.50;65.00;224.00;;;;;;;;;1.20;PR-016563-011;116.00;1.20;iz
BRG_16_06;PR-016563-029;11.00;12.00;;0.70;28.40;47.20;18.10;1.40;0.20;0.20;0.40;0.00;3.50;65.00;219.00;;;;;;;;;0.75;PR-016563-012;116.00;1.18;iz
BRG_16_06;PR-016563-030;12.00;13.00;;0.00;28.60;60.00;9.90;0.20;0.00;0.30;0.20;0.00;0.80;66.00;205.00;;;;;;;;;0.93;PR-016563-013;118.00;1.09;iz
BRG_16_06;PR-016563-031;13.00;14.00;;0.20;28.00;49.40;18.10;1.10;0.10;0.20;0.30;0.00;2.60;65.00;214.00;;;;;;;;;0.83;PR-016563-014;116.00;1.17;iz
BRG_16_06;PR-016563-032;14.00;15.00;;0.10;17.60;53.10;26.90;1.20;0.10;0.20;0.10;0.00;0.60;60.00;230.00;;;;;;;;;0.79;PR-016563-015;106.00;1.28;iz
BRG_16_06;PR-016563-033;15.00;16.00;;0.00;16.90;52.40;27.80;1.80;0.10;0.20;0.20;0.00;0.60;60.00;232.00;;;;;;;;;0.81;PR-016563-016;105.00;1.29;iz
BRG_16_06;PR-016563-034;16.00;17.00;;0.00;12.80;44.70;37.10;4.20;0.10;0.30;0.20;0.00;0.60;57.00;247.00;;;;;;;;;1.01;PR-016563-017;100.00;1.40;iz
BRG_16_06;;17.00;17.02;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_16_06;;17.02;18.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_16_07;PR-016564-018;0.00;1.00;;0.00;24.40;50.40;20.00;2.90;0.10;0.20;0.20;0.00;1.60;63.00;221.00;;;;;;;;;2.67;PR-016564-001;111.00;1.21;tz
BRG_16_07;PR-016564-019;1.00;2.00;;0.20;24.30;52.30;18.80;2.20;0.30;0.10;0.20;0.10;1.50;63.00;223.00;;;;;;;;;4.62;PR-016564-002;111.00;1.21;tz
BRG_16_07;PR-016564-020;2.00;3.00;;0.00;24.60;52.60;18.90;2.10;0.10;0.20;0.30;0.00;1.10;63.00;219.00;;;;;;;;;3.09;PR-016564-003;112.00;1.20;tz
BRG_16_07;PR-016564-021;3.00;3.84;;0.20;19.90;45.10;26.90;5.10;0.70;0.10;0.20;0.00;1.70;60.00;239.00;;;;;;;;;3.02;PR-016564-004;105.00;1.32;tz
BRG_16_07;PR-016564-021;3.84;4.00;;0.20;19.90;45.10;26.90;5.10;0.70;0.10;0.20;0.00;1.70;60.00;239.00;;;;;;;;;3.02;PR-016564-004;105.00;1.32;bc
BRG_16_07;PR-016564-022;4.00;4.16;;4.00;20.20;40.00;25.40;4.60;1.20;0.80;0.80;0.40;2.70;61.00;276.00;;;;;;;;;2.03;PR-016564-005;109.00;1.41;bc
BRG_16_07;PR-016564-022;4.16;5.00;;4.00;20.20;40.00;25.40;4.60;1.20;0.80;0.80;0.40;2.70;61.00;276.00;;;;;;;;;2.03;PR-016564-005;109.00;1.41;iz
BRG_16_07;PR-016564-023;5.00;6.00;;1.40;23.60;43.10;22.80;3.10;0.20;1.00;1.00;0.10;3.80;65.00;235.00;;;;;;;;;2.21;PR-016564-006;118.00;1.25;iz
BRG_16_07;PR-016564-024;6.00;7.00;;0.70;27.20;47.60;18.80;1.60;0.20;0.40;0.50;0.30;2.70;65.00;223.00;;;;;;;;;1.53;PR-016564-007;116.00;1.20;iz
BRG_16_07;PR-016564-025;7.00;8.00;;0.10;28.70;60.20;9.20;0.10;0.10;0.20;0.20;0.10;1.00;66.00;205.00;;;;;;;;;1.24;PR-016564-008;117.00;1.09;iz
BRG_16_07;PR-016564-026;8.00;9.00;;0.00;23.00;54.70;17.70;3.10;0.60;0.10;0.10;0.00;0.70;62.00;224.00;;;;;;;;;1.08;PR-016564-009;109.00;1.21;iz
BRG_16_07;PR-016564-027;9.00;10.00;;0.00;21.20;50.90;20.80;5.20;1.10;0.00;0.10;0.10;0.60;60.00;235.00;;;;;;;;;1.21;PR-016564-010;105.00;1.28;iz
BRG_16_07;PR-016564-028;10.00;11.00;;0.10;26.80;55.60;15.10;0.80;0.20;0.10;0.10;0.10;1.10;64.00;214.00;;;;;;;;;1.05;PR-016564-011;114.00;1.15;iz
BRG_16_07;PR-016564-029;11.00;12.00;;0.00;26.30;53.90;16.40;1.90;0.50;0.10;0.10;0.10;0.80;63.00;219.00;;;;;;;;;1.17;PR-016564-012;112.00;1.18;iz
BRG_16_07;PR-016564-030;12.00;13.00;;0.00;27.50;63.20;8.20;0.10;0.00;0.30;0.10;0.00;0.60;66.00;204.00;;;;;;;;;1.14;PR-016564-013;117.00;1.07;iz
BRG_16_07;PR-016564-031;13.00;14.00;;0.00;18.20;56.30;23.60;1.10;0.10;0.10;0.10;0.00;0.40;60.00;226.00;;;;;;;;;0.73;PR-016564-014;106.00;1.24;iz
BRG_16_07;PR-016564-032;14.00;15.00;;0.00;17.20;57.50;23.30;1.30;0.00;0.10;0.00;0.00;0.40;60.00;226.00;;;;;;;;;0.84;PR-016564-015;106.00;1.24;iz
BRG_16_07;PR-016564-033;15.00;16.00;;0.00;18.20;56.00;23.90;1.00;0.10;0.10;0.10;0.00;0.60;61.00;226.00;;;;;;;;;0.69;PR-016564-016;107.00;1.24;iz
BRG_16_07;PR-016564-034;16.00;16.91;;0.00;23.30;53.70;19.00;2.80;0.20;0.00;0.10;0.00;0.80;62.00;223.00;;;;;;;;;0.86;PR-016564-017;109.00;1.21;iz
BRG_16_07;PR-016564-034;16.91;17.00;;0.00;23.30;53.70;19.00;2.80;0.20;0.00;0.10;0.00;0.80;62.00;223.00;;;;;;;;;0.86;PR-016564-017;109.00;1.21;gz
BRG_16_07;;17.00;18.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_16_08;PR-016565-019;0.00;0.59;;0.00;25.20;53.50;17.90;2.00;0.20;0.10;0.10;0.10;0.80;63.00;219.00;;;;;;;;;2.91;PR-016565-001;111.00;1.19;tz
BRG_16_08;PR-016565-019;0.59;1.00;;0.00;25.20;53.50;17.90;2.00;0.20;0.10;0.10;0.10;0.80;63.00;219.00;;;;;;;;;2.91;PR-016565-001;111.00;1.19;iz
BRG_16_08;PR-016565-020;1.00;2.00;;0.30;29.10;48.50;16.20;2.00;0.10;0.60;0.60;0.00;2.70;67.00;214.00;;;;;;;;;5.65;PR-016565-002;119.00;1.16;iz
BRG_16_08;PR-016565-021;2.00;3.00;;0.00;34.70;55.20;7.40;0.60;0.10;0.40;0.30;0.10;1.20;68.00;200.00;;;;;;;;;1.80;PR-016565-003;122.00;1.06;iz
BRG_16_08;PR-016565-022;3.00;4.00;;0.00;39.90;53.70;4.40;0.20;0.10;0.20;0.20;0.10;1.30;69.00;194.00;;;;;;;;;1.04;PR-016565-004;124.00;1.03;iz
BRG_16_08;PR-016565-023;4.00;5.00;;0.10;41.20;53.50;2.80;0.40;0.00;0.30;0.20;0.10;1.30;70.00;192.00;;;;;;;;;0.46;PR-016565-005;125.00;1.02;iz
BRG_16_08;PR-016565-024;5.00;6.00;;2.00;32.40;43.50;12.80;0.90;0.20;0.50;0.80;0.20;6.80;69.00;220.00;;;;;;;;;0.48;PR-016565-006;125.00;1.13;iz
BRG_16_08;PR-016565-025;6.00;7.00;;0.70;37.20;55.30;4.10;0.30;0.10;0.20;0.20;0.10;1.90;68.00;201.00;;;;;;;;;0.24;PR-016565-007;123.00;1.04;iz
BRG_16_08;PR-016565-026;7.00;8.00;;0.00;39.10;56.50;3.10;0.10;0.00;0.10;0.10;0.00;1.00;69.00;192.00;;;;;;;;;0.23;PR-016565-008;123.00;1.02;iz
BRG_16_08;PR-016565-027;8.00;9.00;;0.30;37.90;56.30;3.60;0.10;0.00;0.10;0.10;0.00;1.70;69.00;196.00;;;;;;;;;0.16;PR-016565-009;123.00;1.03;iz
BRG_16_08;PR-016565-028;9.00;10.00;;1.60;33.40;48.40;11.60;0.50;0.10;0.10;0.30;0.10;3.90;67.00;217.00;;;;;;;;;0.10;PR-016565-010;120.00;1.13;iz
BRG_16_08;PR-016565-029;10.00;11.00;;0.00;39.70;57.50;2.20;0.10;0.00;0.00;0.00;0.00;0.30;68.00;192.00;;;;;;;;;0.23;PR-016565-011;122.00;1.02;iz
BRG_16_08;PR-016565-030;11.00;12.00;;0.00;28.80;65.50;5.10;0.30;0.00;0.00;0.00;0.00;0.20;65.00;202.00;;;;;;;;;0.33;PR-016565-012;116.00;1.05;iz
BRG_16_08;PR-016565-031;12.00;13.00;;0.00;26.50;66.50;6.50;0.20;0.00;0.00;0.00;0.00;0.20;65.00;204.00;;;;;;;;;0.39;PR-016565-013;115.00;1.06;iz
BRG_16_08;PR-016565-032;13.00;14.00;;0.00;25.10;60.40;13.40;0.50;0.00;0.00;0.00;0.00;0.40;63.00;211.00;;;;;;;;;0.59;PR-016565-014;112.00;1.13;iz
BRG_16_08;PR-016565-033;14.00;15.00;;0.00;25.70;60.90;12.30;0.40;0.00;0.00;0.00;0.00;0.50;64.00;210.00;;;;;;;;;0.40;PR-016565-015;113.00;1.12;iz
BRG_16_08;PR-016565-034;15.00;15.01;;0.00;24.10;60.80;14.10;0.50;0.00;0.00;0.00;0.00;0.50;63.00;213.00;;;;;;;;;0.54;PR-016565-016;112.00;1.14;iz
BRG_16_08;PR-016565-034;15.01;16.00;;0.00;24.10;60.80;14.10;0.50;0.00;0.00;0.00;0.00;0.50;63.00;213.00;;;;;;;;;0.54;PR-016565-016;112.00;1.14;gz
BRG_16_08;PR-016565-035;16.00;17.00;;0.00;21.80;61.00;15.80;0.90;0.10;0.00;0.00;0.00;0.30;62.00;217.00;;;;;;;;;0.76;PR-016565-017;110.00;1.16;gz
BRG_16_08;PR-016565-036;17.00;18.00;;0.00;21.50;61.10;15.80;1.00;0.00;0.00;0.00;0.00;0.40;62.00;217.00;;;;;;;;;0.57;PR-016565-018;109.00;1.17;gz
BRG_16_09;PR-016566-019;0.00;1.00;;0.20;27.40;47.70;18.20;1.60;0.20;0.30;0.60;0.00;3.70;66.00;214.00;;;;;;;;;3.58;PR-016566-001;117.00;1.16;tz
BRG_16_09;PR-016566-020;1.00;2.00;;0.10;31.30;52.10;10.30;0.20;0.00;0.30;0.60;0.00;5.20;69.00;199.00;;;;;;;;;1.76;PR-016566-002;124.00;1.05;tz
BRG_16_09;PR-016566-021;2.00;3.00;;0.00;36.30;50.80;9.20;0.50;0.10;0.30;0.30;0.10;2.30;68.00;199.00;;;;;;;;;2.29;PR-016566-003;122.00;1.07;tz
BRG_16_09;PR-016566-022;3.00;4.00;;0.00;27.10;48.50;18.90;2.40;0.10;0.30;0.30;0.00;2.20;64.00;216.00;;;;;;;;;5.46;PR-016566-004;114.00;1.19;tz
BRG_16_09;PR-016566-023;4.00;5.00;;0.00;26.30;51.40;17.60;2.80;0.10;0.30;0.20;0.00;1.30;64.00;218.00;;;;;;;;;1.55;PR-016566-005;113.00;1.19;tz
BRG_16_09;PR-016566-024;5.00;6.00;;0.10;24.10;51.90;19.60;2.60;0.10;0.30;0.20;0.00;1.00;63.00;222.00;;;;;;;;;2.20;PR-016566-006;111.00;1.21;tz
BRG_16_09;PR-016566-025;6.00;7.00;;2.70;21.60;39.50;24.20;5.40;1.10;0.40;0.80;0.70;3.60;61.00;264.00;;;;;;;;;4.17;PR-016566-007;109.00;1.37;tz
BRG_16_09;PR-016566-026;7.00;7.90;;2.20;21.90;40.30;25.40;4.20;0.80;0.40;0.60;0.30;3.90;62.00;253.00;;;;;;;;;3.07;PR-016566-008;110.00;1.34;tz
BRG_16_09;PR-016566-026;7.90;8.00;;2.20;21.90;40.30;25.40;4.20;0.80;0.40;0.60;0.30;3.90;62.00;253.00;;;;;;;;;3.07;PR-016566-008;110.00;1.34;bc
BRG_16_09;PR-016566-027;8.00;9.00;;;;;;;;;;;;;;;;;;;;;;;PR-016566-009;;;bc
BRG_16_09;PR-016566-028;9.00;10.00;;;;;;;;;;;;;;;;;;;;;;;PR-016566-010;;;bc
BRG_16_09;PR-016566-029;10.00;10.90;;;;;;;;;;;;;;;;;;;;;;;PR-016566-011;;;bc
BRG_16_09;PR-016566-029;10.90;11.00;;;;;;;;;;;;;;;;;;;;;;;PR-016566-011;;;iz
BRG_16_09;PR-016566-030;11.00;12.00;;1.40;21.40;44.40;21.30;6.50;1.10;0.70;0.60;0.30;2.20;62.00;249.00;;;;;;;;;2.40;PR-016566-012;110.00;1.31;iz
BRG_16_09;PR-016566-031;12.00;13.00;;8.60;20.00;35.20;19.20;7.80;2.70;1.00;0.80;1.70;2.90;58.00;336.00;;;;;;;;;3.37;PR-016566-013;104.00;1.57;iz
BRG_16_09;PR-016566-032;13.00;14.00;;0.80;24.40;48.90;18.80;3.20;1.00;0.40;0.40;0.40;1.70;63.00;234.00;;;;;;;;;1.94;PR-016566-014;112.00;1.25;iz
BRG_16_09;PR-016566-033;14.00;15.00;;0.90;25.20;48.70;18.80;2.60;0.70;0.40;0.40;0.20;2.00;63.00;230.00;;;;;;;;;1.60;PR-016566-015;113.00;1.23;iz
BRG_16_09;PR-016566-034;15.00;16.00;;1.10;26.00;47.90;18.10;2.80;0.90;0.40;0.40;0.40;2.00;63.00;234.00;;;;;;;;;1.63;PR-016566-016;113.00;1.24;iz
BRG_16_09;PR-016566-035;16.00;17.00;;1.70;23.70;52.10;16.60;2.80;0.70;0.30;0.20;0.70;1.20;62.00;242.00;;;;;;;;;1.65;PR-016566-017;110.00;1.25;iz
BRG_16_09;PR-016566-036;17.00;17.90;;0.70;25.30;49.10;19.40;2.60;0.50;0.20;0.20;0.20;1.70;63.00;229.00;;;;;;;;;1.15;PR-016566-018;111.00;1.23;iz
BRG_16_09;PR-016566-036;17.90;18.00;;0.70;25.30;49.10;19.40;2.60;0.50;0.20;0.20;0.20;1.70;63.00;229.00;;;;;;;;;1.15;PR-016566-018;111.00;1.23;gz
BRG_93_1;;0.00;16.12;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_1;;16.12;28.30;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_1;;28.30;29.12;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_1;;29.12;41.12;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_1;;41.12;42.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_2;;0.00;22.12;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_2;;22.12;27.87;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_2;;27.87;29.74;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_2;;29.74;39.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_3;;0.00;13.39;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_3;;13.39;24.18;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_3;;24.18;24.39;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_3;;24.39;25.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_4;;0.00;18.79;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_4;;18.79;27.79;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_4;;27.79;28.79;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_4;;28.79;45.87;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_4;;45.87;46.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_4A;;0.00;17.55;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_4A;;17.55;27.55;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_4A;;27.55;28.01;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_4A;;28.01;43.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_6;;0.00;18.02;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_6;;18.02;30.97;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_6;;30.97;34.97;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_6;;34.97;44.97;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_6;;44.97;45.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_7;;0.00;17.24;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_7;;17.24;26.32;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_7;;26.32;26.51;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_7;;26.51;38.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_8;;0.00;19.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_8;;19.00;28.99;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_8;;28.99;30.15;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_8;;30.15;43.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_02;;0.00;1.00;50.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;1.00;2.00;17.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;2.00;3.00;51.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;3.00;4.00;40.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;4.00;5.00;53.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;5.00;6.00;74.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;6.00;7.00;73.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;7.00;8.00;55.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;8.00;9.00;45.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;9.00;10.00;45.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;10.00;11.00;39.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;11.00;12.00;42.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;12.00;13.22;;;;;28.80;3.20;0.10;;;;;59.00;237.00;;;;;;;;;;;;;ovb
BRG_96_02;;13.22;13.60;;;;;28.80;3.20;0.10;;;;;59.00;237.00;;;;;;;;;;;;;tz
BRG_96_02;;13.60;15.00;;;;;18.60;1.00;0.00;;;;;62.00;223.00;;;;;;;;;;;;;tz
BRG_96_02;;15.00;16.00;;;;;44.20;7.80;0.10;;;;;53.00;268.00;;;;;;;;;;;;;tz
BRG_96_02;;16.00;18.00;;;;;44.20;4.90;0.10;;;;;54.00;262.00;;;;;;;;;;;;;tz
BRG_96_02;;18.00;19.22;;;;;54.10;13.00;0.10;;;;;49.00;288.00;;;;;;;;;;;;;tz
BRG_96_02;;19.22;20.00;;;;;54.10;13.00;0.10;;;;;49.00;288.00;;;;;;;;;;;;;bc
BRG_96_02;;20.00;20.22;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_02;;20.22;21.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_02;;21.00;24.00;;;;;6.50;0.30;0.00;;;;;66.00;205.00;;;;;;;;;;;;;iz
BRG_96_02;;24.00;26.00;;;;;12.70;0.20;0.00;;;;;64.00;214.00;;;;;;;;;;;;;iz
BRG_96_02;;26.00;26.22;;;;;24.60;0.60;0.00;;;;;61.00;229.00;;;;;;;;;;;;;iz
BRG_96_02;;26.22;28.00;;;;;24.60;0.60;0.00;;;;;61.00;229.00;;;;;;;;;;;;;gz
BRG_96_02;;28.00;29.00;;;;;36.40;2.40;0.00;;;;;57.00;246.00;;;;;;;;;;;;;gz
BRG_96_02;;29.00;31.00;;;;;33.70;2.40;0.00;;;;;57.00;243.00;;;;;;;;;;;;;gz
BRG_96_02;;31.00;33.00;;;;;30.60;2.90;0.00;;;;;60.00;236.00;;;;;;;;;;;;;gz
BRG_96_02;;33.00;35.00;;;;;43.90;4.30;0.00;;;;;55.00;257.00;;;;;;;;;;;;;gz
BRG_96_02;;35.00;44.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_96_03;;0.00;1.00;95.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;1.00;2.00;15.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;2.00;3.00;11.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;3.00;4.00;5.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;4.00;5.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;5.00;6.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;6.00;7.00;5.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;7.00;8.00;3.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;8.00;9.00;8.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;9.00;10.00;85.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;10.00;12.91;;;;;35.40;5.20;0.10;;;;;57.00;248.00;;;;;;;;;;;;;ovb
BRG_96_03;;12.91;13.00;;;;;35.40;5.20;0.10;;;;;57.00;248.00;;;;;;;;;;;;;tz
BRG_96_03;;13.00;14.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_03;;14.00;15.00;;;;;16.40;1.80;0.00;;;;;61.00;226.00;;;;;;;;;;;;;tz
BRG_96_03;;15.00;17.00;;;;;36.60;5.00;0.10;;;;;56.00;253.00;;;;;;;;;;;;;tz
BRG_96_03;;17.00;18.91;;;;;53.50;11.40;0.10;;;;;50.00;284.00;;;;;;;;;;;;;tz
BRG_96_03;;18.91;19.00;;;;;53.50;11.40;0.10;;;;;50.00;284.00;;;;;;;;;;;;;bc
BRG_96_03;;19.00;21.00;;;;;36.40;7.50;0.00;;;;;55.00;257.00;;;;;;;;;;;;;bc
BRG_96_03;;21.00;22.91;;;;;21.70;1.30;0.00;;;;;60.00;230.00;;;;;;;;;;;;;bc
BRG_96_03;;22.91;23.00;;;;;21.70;1.30;0.00;;;;;60.00;230.00;;;;;;;;;;;;;iz
BRG_96_03;;23.00;25.00;;;;;12.60;0.20;0.00;;;;;63.00;217.00;;;;;;;;;;;;;iz
BRG_96_03;;25.00;27.00;;;;;18.30;0.30;0.00;;;;;62.00;223.00;;;;;;;;;;;;;iz
BRG_96_03;;27.00;29.00;;;;;37.10;1.20;0.00;;;;;57.00;246.00;;;;;;;;;;;;;iz
BRG_96_03;;29.00;29.91;;;;;37.60;2.10;0.00;;;;;56.00;248.00;;;;;;;;;;;;;iz
